Site ID,Site Name,Latitude,Longitude,Elevation,Remarks,Agency Landowner,Aspect,Created Date,Area Name,Group Name,State,Status,Slope
"694","Lee Canyon","36.344722222222224","-115.65055555555556","7769","Site is located off of Lee Canyon Rd (156) approximately .3 miles east of the junction with Deer Creek Rd (158). Site is on the north side of the road approximately 300 ft off the road above the fuel break.","USFS - US Forest Service","S","2011-07-07T05:00Z","Great Basin","Humboldt-Toiyabe NF","Nevada","Active","27"
"1087","Shingletown","40.52722222222222","-121.91000000000001","2000","","N/A","S","2020-08-28T05:00Z","Northern California","PGE - NOCC","California","Active","0"
"778","Mill Creek","40.348888888888894","-116.98555555555555","5329","","BLM - Bureau of Land Management","S","2020-05-13T05:00Z","Great Basin","Nevada","Nevada","Active","25"
"691","Laurel Canyon, Mt. Olympus","34.1247","-118.3689","1305","Los Angeles Basin","S&PF - State and Private Forestry","W","2007-08-15T05:00Z","Southern California","LA County","California","Active","15"
"788","Miranda","40.21638888888889","-123.78083333333333","450","Sample site between Miranda and Phillipsville east of the Avenue of the Giants, Southern Humboldt.","S&PF - State and Private Forestry","W","2010-09-06T05:00Z","Northern California","CalFire Humboldt Unit","California","Active","40"
"789","Mission Cr.","46.29","-116.6875","3464","Site pics location: Box\\5100Fire\\5150FuelMgmt\\Nez-Clear Fuels Group\\NPC_Fuel_Sampling_Sites\\CMS\\Mission Cr","S&PF - State and Private Forestry","W","2019-07-21T05:00Z","Northern Rockies","State Of Idaho","Idaho","Active","20"
"791","Mitchell Canyon","39.618611111111115","-120.01166666666667","5495","Take Long Valley Road to Forest Road 010, driving a total of 4.6 miles past the stop sign just after the Border Town gas station (this distance includes driving on Long Valley and Mitchell Canyon Roads). Suspicious that we are actually sampling Jeffrey Pine, but not available as an option for Nevada through the NFMD.","USFS - US Forest Service","E","2011-05-02T05:00Z","Great Basin","Humboldt-Toiyabe NF","Nevada","Active","12"
"817","Mt. Umunhum","37.14","-121.8875","3225","Collection schedule is bi-monthly on the 1st and 15th","OTHR - Other","SW","2018-08-22T05:00Z","Northern California","San Jose SU Fire Lab","California","Active","30"
"818","Mt. Woodson Station","33.00277777777778","-116.96138888888889","2200","","S&PF - State and Private Forestry","","2009-06-18T05:00Z","Southern California","CAL FIRE San Diego Unit","California","Active","0"
"821","Mule Ck GS","40.86222222222222","-122.81583333333333","2660","Douglas Fir and Ponderosa Pine are needles only for calibrating foliar fuel moisture, no woody material. Collection site for DF is up Rainier road across Hwy 3 from Mule creek Guard Station.","USFS - US Forest Service","S","2010-08-25T05:00Z","Northern California","Shasta-Trinity NF","California","Active","0"
"825","nacimiento","36.0075","-121.45","2904","","USFS - US Forest Service","W","2012-06-19T05:00Z","Southern California","Los Padres NF","California","Active","50"
"1067","SCE-Tollhouse","32.036944444444444","-119.3863888888889","3538","","OTHR - Other","","2020-11-03T06:00Z","Southern California","SCE","California","Active","0"
"349","D3000","47.925555555555555","-124.52055555555556","60","Berry species is actually Salmon and or Thimble Berry, but no choice exists for those.  Also collecting Salal, but no option for that","S&PF - State and Private Forestry","","2019-07-29T05:00Z","Northwest","NW10 WAS DNR SE","Washington","Active","0"
"357","Darling Ridge","38.89083333333333","-120.76472222222222","3800","","USFS - US Forest Service","","2010-09-08T05:00Z","Northern California","Eldorado NF","California","Active","20"
"360","Dawson","48.781666666666666","-116.22472222222223","4095","","USFS - US Forest Service","W","2020-07-21T05:00Z","Northern Rockies","Idaho Panhandle National Forest","Idaho","Active","30"
"361","De Sabla","39.87138888888889","-121.61555555555555","2640","","N/A","","2020-06-02T05:00Z","Northern California","PGE - NOCC","California","Active","0"
"363","Deception Saddle","46.79722222222222","-115.11611111111111","4600","Site is located at Deception Saddle Pass.","USFS - US Forest Service","S","2022-09-18T05:00Z","Northern Rockies","Nez Perce-Clearwater NF","Idaho","Active","20"
"365","Deer Hill","41.56194444444444","-121.1413888888889","4700","","USFS - US Forest Service","S","2010-10-04T05:00Z","Northern California","Modoc NF","California","Active","5"
"366","Deer Park","47.97083333333334","-123.29083333333332","3900","","USFS - US Forest Service","S","2017-07-11T05:00Z","Northwest","NW01-OLF","Washington","Inactive","15"
"368","Deer Valley - DF","39.26444444444444","-122.86944444444444","3850","","USFS - US Forest Service","SE","2010-08-23T05:00Z","Northern California","Mendocino NF","California","Active","0"
"367","Deer Valley-New","39.26444444444444","-122.86944444444444","3","","USFS - US Forest Service","SE","2013-07-18T05:00Z","Northern California","Mendocino NF","California","Active","0"
"369","Deer Valley 1000hr","39.26444444444444","-122.86944444444444","3850","The 1000 hour fuels sampled are Douglus Fir.","USFS - US Forest Service","S","2014-07-28T05:00Z","Northern California","Mendocino NF","California","Active","10"
"370","Deluz-New Growth","33.43083333333333","-117.30666666666666","770","","N/A","W","2013-06-07T05:00Z","Southern California","SDG&E","California","Active","10"
"374","Denten Creek","39.779444444444444","-120.59472222222222","5122","RAWS site DENTEN CREEK is missing from the list.","USFS - US Forest Service","S","2014-07-01T05:00Z","Northern California","Plumas NF","California","Active","23"
"376","Descanso-Old Growth","32.86555555555556","-116.61777777777777","3504","","N/A","SW","2013-06-07T05:00Z","Southern California","SDG&E","California","Active","20"
"375","Descanso-New Growth","32.86555555555556","-116.61777777777777","3504","","N/A","SW","2013-06-07T05:00Z","Southern California","SDG&E","California","Active","20"
"377","DESCANSO STATION","32.856944444444444","-116.62222222222222","3555","Site is located near Descanso RAWS. This site was selected after the 2003 Cedar Fire burned up the Poser Mountain sampling site October 2003","USFS - US Forest Service","S","2009-07-03T05:00Z","Southern California","Cleveland NF","California","Active","0"
"382","Dog Valley RAWS","39.56388888888888","-120.04944444444445","5930","Site is located approximately .2 miles beyond the locked gate on Forest Rd leading to Dog Valley RAWS station (I believe this is Forest Rd 046). Walk north from road to creek (approximately 250 ft) then cross creek and continue upslope approximately 130 ft. Take Samples from southeast slope. Nearest RAWS is Dog Valley RAWS, which is unavailable in this system so is listed as Galena.","USFS - US Forest Service","SE","2011-06-14T05:00Z","Great Basin","Humboldt-Toiyabe NF","Nevada","Active","10"
"826","Natapoc","47.74916666666667","-120.67472222222223","2000","","USFS - US Forest Service","S","2016-05-27T05:00Z","Northwest","NW08-OWF","Washington","Active","5"
"827","National","41.867222222222225","-117.68138888888889","4566","N2A","BLM - Bureau of Land Management","SE","2008-07-30T05:00Z","Great Basin","Nevada","Nevada","Active","0"
"837","Nevada City","39.24861111111111","-121.0286111111111","2709","","S&PF - State and Private Forestry","S","2010-08-30T05:00Z","Northern California","CalFire Nevada-Yuba Unit","California","Active","0"
"839","New Jungo","40.968333333333334","-117.80222222222221","4632","N2B","BLM - Bureau of Land Management","W","2008-07-30T05:00Z","Great Basin","Nevada","Nevada","Active","0"
"842","Nez Pass","45.716944444444444","-114.50361111111111","6517","","USFS - US Forest Service","NE","2017-08-02T05:00Z","Northern Rockies","Bitterroot National Forest","Montana","Active","0"
"881","Painted Cave","34.49805555555556","-119.78916666666666","2165","","OTHR - Other","","2020-10-23T05:00Z","Southern California","Santa Barbara County FD","California","Active","0"
"1934","Brown Creek","34.1974","-109.8015","7440","LKS - New Site","USFS - US Forest Service","null","2025-03-24T07:00Z","Southwest","USFS - Apache-Sitgreaves NF","Arizona","Active","null"
"882","Palisade","40.615","-116.16333333333334","5400","N1C","BLM - Bureau of Land Management","S","2008-07-30T05:00Z","Great Basin","Nevada","Nevada","Active","0"
"381","Dick Road","46.32027777777778","-84.83277777777778","600","","USFS - US Forest Service","","2015-06-18T05:00Z","Eastern Area","Hiawatha NF","Michigan","Active","0"
"386","DOYLE","40.04944444444444","-120.02722222222222","6262","N3D","BLM - Bureau of Land Management","SE","2008-08-15T05:00Z","Great Basin","Nevada","Nevada","Active","0"
"394","DUCK CREEK","39.49861111111111","-114.74","6484","N4A","BLM - Bureau of Land Management","S","2008-08-15T05:00Z","Great Basin","Nevada","Nevada","Active","0"
"398","Dutch Flat","39.20666666666667","-120.8411111111111","3100","","N/A","S","2020-08-28T05:00Z","Northern California","PGE - NOCC","California","Active","0"
"1935","Fool Hollow Ridge","34.215","-110.0815","6600","LKS - New Site","USFS - US Forest Service","null","2025-03-24T07:00Z","Southwest","USFS - Apache-Sitgreaves NF","Arizona","Active","null"
"399","Eagle Lake","40.465833333333336","-120.75805555555556","5861","","S&PF - State and Private Forestry","SE","2017-07-11T05:00Z","Northern California","CalFire Lassen-Modoc Unit","California","Active","10"
"402","East Grade","33.26","-116.76388888888889","3360","2.2 MM East Grade Rd. FS-CNF-PRD","OTHR - Other","E","2013-11-26T06:00Z","Southern California","SDG&E","California","Active","30"
"406","El Apajo","33.019999999999996","-117.16916666666667","328","Sampling site fuels burnt out in 2007 from the Witch Incident","OTHR - Other","SW","2009-03-27T05:00Z","Southern California","Rancho Santa Fe Fire Protection","California","Active","0"
"407","El Cariso CNF","33.6625","-117.41722222222222","2975","","USFS - US Forest Service","SW","2012-01-13T06:00Z","Southern California","Cleveland NF","California","Active","0"
"409","El Portal - New","37.67972222222222","-119.78472222222221","2800","","NPS - National Park Service","S","2014-02-04T06:00Z","Southern California","Yosemite NP","California","Active","50"
"408","El Portal","37.67972222222222","-119.78472222222221","2800","","NPS - National Park Service","S","2013-03-06T06:00Z","Southern California","Yosemite NP","California","Active","50"
"411","Elk Mountain - New Growth","39.264722222222225","-122.93083333333334","2300","Same sampling site location as Elk Mountain - Old Growth.  This site reflects the regeneration of chamise post Ranch Fire 2018.","USFS - US Forest Service","S","2010-08-23T05:00Z","Northern California","Mendocino NF","California","Active","0"
"413","Elk Mtn Post Ranch Fire","39.264722222222225","-122.93083333333334","2300","This site is the same Elk Mtn Chamise Site as used in the past except this is for sampling post Ranch Fire - the hill slope was burned at very high intensity and in 2021 the district started sampling the post fire growth of vegetation.","USFS - US Forest Service","S","2022-08-31T05:00Z","Northern California","Mendocino NF","California","Active","0"
"412","Elk Mountain - Old Growth","39.264722222222225","-122.93083333333334","2300","","USFS - US Forest Service","S","2010-08-23T05:00Z","Northern California","Mendocino NF","California","Active","0"
"415","Elko","40.84777777777778","-115.8436111111111","5670","","BLM - Bureau of Land Management","SW","2019-06-20T05:00Z","Great Basin","Nevada","Nevada","Active","1"
"419","Emerald Bay Old Growth","38.95888888888889","-120.08166666666666","6420","","S&PF - State and Private Forestry","NW","2023-06-30T05:00Z","Northern California","CalFire Amador-Eldorado Unit","California","Active","22"
"418","Emerald Bay New Growth","38.95888888888889","-120.08166666666666","6420","","S&PF - State and Private Forestry","NW","2022-10-18T05:00Z","Northern California","CalFire Amador-Eldorado Unit","California","Active","22"
"417","Emerald Bay","38.95888888888889","-120.08166666666666","6420","","S&PF - State and Private Forestry","NW","2022-10-18T05:00Z","Northern California","CalFire Amador-Eldorado Unit","California","Active","22"
"429","Ewing Reservoir","40.565","-123.16944444444445","2425","Ponderosa pine collections are needles for foliar moisture content and do not include woody material.","USFS - US Forest Service","","2010-08-25T05:00Z","Northern California","Shasta-Trinity NF","California","Active","0"
"883","Palomino Butte","43.425","-119.33111111111111","4326","Wyoming Big Sagebrush site","BLM - Bureau of Land Management","","2014-06-17T05:00Z","Northwest","NW12-BUD","Oregon","Active","0"
"885","Panther","40.546388888888885","-117.57527777777777","5100","N2C","BLM - Bureau of Land Management","S","2008-07-30T05:00Z","Great Basin","Nevada","Nevada","Active","0"
"1967","Ponderosa Pullout","37.35","-113.0764","7050","PIPO, QUGA","NPS - National Park Service","null","2025-03-31T06:00Z","Great Basin","Southern Utah NPS","Utah","Active","null"
"909","PHD Yarnell","34.2138","-112.7523","4900","","BLM - Bureau of Land Management","NE","2008-05-15T05:00Z","Southwest","BLM - Phoenix District","Arizona","Active","15"
"2098","GNF Signal Peak","32.9396","-108.1956","7000","","USFS - US Forest Service","null","2016-01-16T07:00Z","Southwest","USFS - Gila NF","New Mexico","Active","null"
"891","Parkfield Old Growth","35.96666666666667","-120.47305555555556","2200","BEU Battalion 4.  Parkfield area, V-6 Ranch

Parkfield Old Growth.  Fuel Model is SH5.","S&PF - State and Private Forestry","S","2011-07-18T05:00Z","Southern California","CDF BEU","California","Active","25"
"890","Parkfield New Growth","35.96666666666667","-120.47305555555556","2200","BEU Battalion 4.  Parkfield area, V-6 Ranch

Parkfield New Growth.  Fuel Model is SH5.","S&PF - State and Private Forestry","S","2011-07-18T05:00Z","Southern California","CDF BEU","California","Active","25"
